Entry,localization,evidence_code
Q86V15,Nucleus,ECO:0000269
Q86V20,Nucleus,ECO:0000269
Q86V48,Nucleus,ECO:0000250
Q86V81,Nucleus,ECO:0000269
Q86V81,Nucleus,ECO:0000305
Q86V81,Nucleus speckle,ECO:0000269
Q86V97,Nucleus,ECO:0000269
Q86VD1,Nucleus,ECO:0000250
Q86VE0,Nucleus,ECO:0000250
Q86VF2,Nucleus,ECO:0000250
Q86VK4,Nucleus,ECO:0000305
Q86VM9,Nucleus,ECO:0000250
Q86VN1,Nucleus,ECO:0000305
Q86VP6,Nucleus,ECO:0000269
Q86VQ6,Nucleus,ECO:0000250
Q86VV4,Nucleus,ECO:0000305
Q86VZ6,Nucleus,ECO:0000269
Q86W42,Nucleus,ECO:0000269
Q86W42,Nucleus speckle,ECO:0000305
Q86W50,Nucleus,ECO:0000269
Q86W54,Nucleoplasm,ECO:0000269
Q86W54,Nucleolus,ECO:0000269
Q86W56,Nucleus,ECO:0000269
Q86WB0,Nucleus,ECO:0000269
Q86WJ1,Nucleus,ECO:0000269
Q86WP2,Nucleus,ECO:0000269
Q86WQ0,Nucleus,ECO:0000269
Q86WT6,Nucleus speckle,ECO:0000269
Q86WT6,Nucleus,ECO:0000269
Q86WV1,Nucleus,ECO:0000269
Q86WV5,Nucleus,ECO:0000269
Q86WX3,Nucleolus,ECO:0000269
Q86X24,Nucleus,ECO:0000250
Q86X51,Nucleus,ECO:0000269
Q86X55,Nucleus,ECO:0000269
Q86X95,Nucleus speckle,None
Q86XA0,Nucleus,ECO:0000269
Q86XF7,Nucleus,ECO:0000305
Q86XI2,Nucleus,ECO:0000269
Q86XK2,Nucleus,None
Q86XK3,Nucleus,ECO:0000269
Q86XN8,Nucleus,ECO:0000250
Q86XP3,Cajal body,ECO:0000269
Q86XP3,Nucleus speckle,ECO:0000269
Q86XP3,Nucleus,ECO:0000269
Q86XR8,Nucleus,ECO:0000250
Q86Y01,Nucleus,None
Q86Y07,Nucleus envelope,ECO:0000250
Q86Y07,Nucleus,ECO:0000269
Q86Y26,Nucleus,ECO:0000269
Q86Y91,Nucleus,None
Q86Y97,Nucleus,None
Q86YC2,Nucleus,ECO:0000269
Q86YD1,Nucleus,ECO:0000269
Q86YF9,Nucleus speckle,ECO:0000250
Q86YF9,Nucleus,ECO:0000269
Q86YI8,Nucleus,ECO:0000269
Q86YI8,Nucleoplasm,ECO:0000269
Q86YN6,Nucleus,ECO:0000269
Q86YP4,Nucleus speckle,ECO:0000269
Q86YV5,Nucleus,ECO:0000250
Q86YW0,Nucleus,ECO:0000250
Q86YW9,Nucleus,ECO:0000305
Q86Z02,Nucleus,ECO:0000269
Q86Z02,Nucleus speckle,ECO:0000269
Q8HWS3,Nucleus,ECO:0000269
Q8IU60,Nucleus,ECO:0000269
Q8IU81,Nucleus,ECO:0000269
Q8IU85,Nucleus,ECO:0000305
Q8IUE6,Nucleus,None
Q8IUF8,Nucleus,ECO:0000269
Q8IUF8,Nucleolus,ECO:0000269
Q8IUG5,Nucleus,None
Q8IUH3,Nucleus,ECO:0000269
Q8IUM7,Nucleus,ECO:0000250
Q8IUM7,Nucleus,ECO:0000255
Q8IUQ4,Nucleus,None
Q8IUR6,Nucleus,ECO:0000269
Q8IUR7,Nucleus,ECO:0000269
Q8IUX7,Nucleus,ECO:0000250
Q8IV20,Nucleus,ECO:0000250
Q8IV48,Nucleolus,ECO:0000269
Q8IV48,Nucleus,ECO:0000269
Q8IV63,Nucleus,ECO:0000269
Q8IV76,Nucleus,ECO:0000269
Q8IVF2,Nucleus,ECO:0000250
Q8IVG9,Nucleus,ECO:0000269
Q8IVH2,Nucleus,ECO:0000255
Q8IVI9,Nucleus,ECO:0000269
Q8IVL0,Nucleus outer membrane,ECO:0000250
Q8IVL1,Nucleus,ECO:0000269
Q8IVP9,Nucleus,ECO:0000305
Q8IVW6,Nucleus,ECO:0000269
Q8IVW6,Nucleus,ECO:0000255
Q8IW19,Nucleus,ECO:0000269
Q8IW41,Nucleus,None
Q8IWB1,Nucleus outer membrane,ECO:0000250
Q8IWD4,Nucleus,ECO:0000269
Q8IWE4,Nucleus,ECO:0000269
Q8IWI9,Nucleus,ECO:0000305
Q8IWL8,Nucleus,ECO:0000269
Q8IWS0,Nucleolus,None
Q8IWS0,Nucleus,None
Q8IWV8,Nucleus,ECO:0000250
Q8IWY9,Nucleus,None
Q8IWZ8,Nucleus,ECO:0000305
Q8IX01,Nucleus,ECO:0000305
Q8IX03,Nucleus,None
Q8IX07,Nucleus,ECO:0000250
Q8IX15,Nucleus,ECO:0000269
Q8IX15,Nucleus,ECO:0000255
Q8IX21,Nucleus,ECO:0000269
Q8IXF0,Nucleus,ECO:0000269
Q8IXF0,Nucleus,ECO:0000255
Q8IXH6,PML body,None
Q8IXH6,Nucleus,None
Q8IXH7,Nucleus,ECO:0000305
Q8IXJ6,Nucleus,ECO:0000269
Q8IXJ9,Nucleus,ECO:0000305
Q8IXK0,Nucleus,ECO:0000269
Q8IXM2,Nucleus,ECO:0000305
Q8IXM6,Nucleus inner membrane,ECO:0000269
Q8IXP5,Nucleus,ECO:0000269
Q8IXQ5,Nucleus,ECO:0000269
Q8IXQ6,Nucleus,ECO:0000269
Q8IXT2,Nucleus,ECO:0000255
Q8IXW5,Nucleus,ECO:0000269
Q8IXZ2,Nucleus,ECO:0000250
Q8IY18,Nucleus,ECO:0000269
Q8IY18,PML body,ECO:0000269
Q8IY22,Nucleus,ECO:0000269
Q8IY26,Nucleus envelope,ECO:0000269
Q8IY26,Nucleus inner membrane,ECO:0000305
Q8IY37,Nucleus membrane,ECO:0000269
Q8IY37,Nucleolus,ECO:0000269
Q8IY57,Nucleus,ECO:0000269
Q8IY81,Nucleolus,ECO:0000269
Q8IY81,Nucleolus,ECO:0000255
Q8IY92,Nucleus,ECO:0000269
Q8IYB3,Nucleus speckle,ECO:0000269
Q8IYB3,Nucleus matrix,ECO:0000269
Q8IYB8,Nucleus,ECO:0000269
Q8IYD8,Nucleus,ECO:0000269
Q8IYF1,Nucleus,ECO:0000305
Q8IYH5,Nucleus,ECO:0000255
Q8IYI8,Nucleus,ECO:0000305
Q8IYM1,Nucleus,ECO:0000269
Q8IYM2,Nucleus,ECO:0000269
Q8IYM9,Nucleus speckle,None
Q8IYM9,Cajal body,None
Q8IYM9,Nucleus,ECO:0000269
Q8IYR2,Nucleus,ECO:0000250
Q8IYT2,Nucleus,ECO:0000269
Q8IYW5,Nucleus,ECO:0000269
Q8IYW5,Nucleus,ECO:0000255
Q8IYX4,Nucleus,ECO:0000269
Q8IZ20,Nucleus,ECO:0000305
Q8IZC7,Nucleus,ECO:0000305
Q8IZD2,Nucleoplasm,ECO:0000269
Q8IZD2,Nucleus speckle,ECO:0000269
Q8IZD4,Nucleus,ECO:0000250
Q8IZL2,Nucleus speckle,ECO:0000269
Q8IZL8,Nucleolus,ECO:0000269
Q8IZL8,Nucleoplasm,ECO:0000269
Q8IZL8,Nucleus,ECO:0000269
Q8IZL9,Nucleus,ECO:0000269
Q8IZP0,Nucleus,ECO:0000250
Q8IZQ1,Nucleus membrane,ECO:0000269
Q8IZQ1,PML body,ECO:0000269
Q8IZQ8,Nucleus,ECO:0000250
Q8IZT6,Nucleus,ECO:0000250
Q8IZU0,Nucleus,ECO:0000269
Q8IZU1,Nucleolus,ECO:0000269
Q8IZU3,Nucleus,ECO:0000250
Q8IZX4,Nucleus,ECO:0000250
Q8N0S2,Nucleus,ECO:0000250
Q8N0Y2,Nucleus,ECO:0000255
Q8N0Z6,Nucleus,ECO:0000250
Q8N100,Nucleus,ECO:0000269
Q8N108,Nucleus,None
Q8N114,Nucleus membrane,ECO:0000269
Q8N140,Nucleus,ECO:0000269
Q8N163,Nucleus,ECO:0000269
Q8N165,Nucleus,ECO:0000269
Q8N187,Nucleus,ECO:0000250
Q8N196,Nucleus,ECO:0000255
Q8N196,Nucleus,ECO:0000269
Q8N1F7,Nucleus envelope,ECO:0000269
Q8N1F7,Nucleus membrane,ECO:0000250
Q8N1F7,Nuclear pore complex,ECO:0000269
Q8N1G0,Nucleus,ECO:0000269
Q8N1G1,Nucleus,ECO:0000269
Q8N1G2,Nucleus,ECO:0000269
Q8N1K5,Nucleus,ECO:0000250
Q8N1L9,Nucleus,ECO:0000255
Q8N201,Nucleus membrane,ECO:0000305
Q8N205,Nucleus outer membrane,ECO:0000269
Q8N257,Nucleus,None
Q8N2G8,Nucleus envelope,ECO:0000250
Q8N2I9,Nucleus,ECO:0000269
Q8N2M8,Nucleus,ECO:0000250
Q8N2R0,Nucleus,ECO:0000305
Q8N2W9,PML body,ECO:0000269
Q8N2Z9,Nucleus,ECO:0000269
Q8N344,Nucleus,ECO:0000255
Q8N371,Nucleus,ECO:0000269
Q8N393,Nucleus,ECO:0000305
Q8N3C0,Nucleus,ECO:0000269
Q8N3C0,Nucleus speckle,ECO:0000269
Q8N3J2,Nucleus,ECO:0000269
Q8N3J3,Nucleus,ECO:0000269
Q8N3K9,Nucleus,ECO:0000250
Q8N3U4,Nucleus,None
Q8N3Z6,Nucleolus,ECO:0000269
Q8N414,Nucleus,ECO:0000269
Q8N488,Nucleus,ECO:0000269
Q8N488,Nucleoplasm,ECO:0000250
Q8N490,Nucleus,None
Q8N4J0,Nucleus,ECO:0000269
Q8N543,Nucleus,None
Q8N554,Nucleus,ECO:0000305
Q8N5A5,Nucleus,ECO:0000269
Q8N5F7,Nucleus,ECO:0000269
Q8N5G2,Nucleus membrane,ECO:0000250
Q8N5P1,Nucleus,ECO:0000269
Q8N5S9,Nucleus,ECO:0000250
Q8N5U6,Nucleus,ECO:0000250
Q8N5Y2,Nucleus,ECO:0000269
Q8N635,Nucleus,ECO:0000250
Q8N668,Nucleus,ECO:0000269
Q8N680,Nucleus,ECO:0000305
Q8N684,Nucleus,ECO:0000269
Q8N684,Nucleus,ECO:0000305
Q8N693,Nucleus,ECO:0000255
Q8N693,Nucleus,ECO:0000269
Q8N6I1,Nucleus,ECO:0000269
Q8N6L0,Nucleus,ECO:0000250
Q8N6L0,Nucleus outer membrane,ECO:0000305
Q8N6L0,Nucleus outer membrane,ECO:0000250
Q8N6M6,Nucleolus,ECO:0000250
Q8N6R0,Nucleus,ECO:0000269
Q8N6T7,Nucleus,ECO:0000269
Q8N6W0,Nucleus,ECO:0000250
Q8N720,Nucleus,ECO:0000305
Q8N726,Nucleolus,ECO:0000269
Q8N726,Nucleoplasm,ECO:0000269
Q8N7H5,Nucleus,ECO:0000269
Q8N7U7,Nucleus,ECO:0000255
Q8N884,Nucleus,ECO:0000269
Q8N895,Nucleus,ECO:0000269
Q8N8E2,Nucleus,ECO:0000269
Q8N8Q3,Nucleolus,ECO:0000269
Q8N988,Nucleus,ECO:0000305
Q8N9A8,Nucleus membrane,ECO:0000269
Q8N9B5,Nucleus,ECO:0000250
Q8N9N2,Nucleus,ECO:0000269
Q8N9N2,Nucleus speckle,ECO:0000269
Q8N9N5,Nucleus,ECO:0000269
Q8N9N8,Nucleus,ECO:0000269
Q8N9R8,Nucleus,ECO:0000269
Q8NA31,Nucleus inner membrane,ECO:0000250
Q8NA42,Nucleus,ECO:0000269
Q8NAG6,Nucleus,ECO:0000269
Q8NAM6,Nucleus,ECO:0000255
Q8NAP3,Nucleus,ECO:0000269
Q8NAP8,Nucleus,ECO:0000305
Q8NAV1,Nucleus,ECO:0000269
Q8NB12,Nucleus,ECO:0000250
Q8NB15,Nucleus,ECO:0000305
Q8NB16,Nucleus,ECO:0000250
Q8NB78,Nucleus,ECO:0000305
Q8NB91,Nucleus,ECO:0000269
Q8NBB4,Nucleus,ECO:0000255
Q8NBF1,Nucleus,ECO:0000250
Q8NBT2,Nucleus,ECO:0000269
Q8NBZ0,Nucleus,ECO:0000269
Q8NC26,Nucleus,ECO:0000305
Q8NC51,Nucleus,ECO:0000269
Q8NC56,Nucleus envelope,ECO:0000269
Q8NC56,Nucleus inner membrane,ECO:0000269
Q8NCD3,Nucleolus,None
Q8NCE0,Nucleus,ECO:0000269
Q8NCE0,Nucleolus,ECO:0000269
Q8NCF5,Nucleus,ECO:0000250
Q8NCN4,Nucleoplasm,ECO:0000269
Q8NCP5,Nucleus,ECO:0000250
Q8NCR6,Nucleus,ECO:0000269
Q8NCU7,Nucleus,ECO:0000269
Q8ND76,Nucleus,None
Q8ND90,Nucleolus,ECO:0000269
Q8NDF8,Nucleus,ECO:0000269
Q8NDF8,Nucleolus,ECO:0000269
Q8NDG6,Nucleus,ECO:0000250
Q8NDL9,Nucleus,ECO:0000269
Q8NDN9,Nucleus,ECO:0000305
Q8NDP4,Nucleus,ECO:0000305
Q8NDQ6,Nucleus,ECO:0000269
Q8NDT2,Nucleus envelope,ECO:0000269
Q8NDT2,Nucleoplasm,ECO:0000269
Q8NDT2,Nucleus speckle,ECO:0000269
Q8NDV3,Nucleus,ECO:0000250
Q8NDX5,Nucleus,ECO:0000269
Q8NE09,Nucleus,ECO:0000269
Q8NE35,Nucleus,ECO:0000269
Q8NE71,Nucleus envelope,ECO:0000269
Q8NE71,Nucleoplasm,ECO:0000269
Q8NEA6,Nucleus,ECO:0000250
Q8NEA9,Nucleus matrix,ECO:0000250
Q8NEH6,Nucleus,ECO:0000250
Q8NEJ0,Nucleus,ECO:0000269
Q8NEJ9,Nucleolus,ECO:0000269
Q8NEJ9,Nucleus,ECO:0000250
Q8NEM7,Nucleus,ECO:0000269
Q8NEU8,Nucleus,ECO:0000269
Q8NEY8,Nucleus,ECO:0000269
Q8NEZ2,Nucleus,None
Q8NEZ4,Nucleus,ECO:0000269
Q8NF64,Nucleus,ECO:0000269
Q8NF91,Nucleus outer membrane,ECO:0000305
Q8NF91,Nucleus envelope,None
Q8NF91,Nucleus,None
Q8NF99,Nucleus,None
Q8NFD5,Nucleus,ECO:0000269
Q8NFD5,Nucleus,ECO:0000255
Q8NFG4,Nucleus,ECO:0000269
Q8NFH3,Nuclear pore complex,None
Q8NFH4,Nuclear pore complex,None
Q8NFH5,Nucleus membrane,ECO:0000269
Q8NFH5,Nuclear pore complex,ECO:0000269
Q8NFQ8,Nucleus membrane,None
Q8NFT6,Nucleus,ECO:0000269
Q8NFU5,Nucleus,ECO:0000269
Q8NFU7,Nucleus,ECO:0000305
Q8NFW5,Nucleus,ECO:0000250
Q8NFW5,Nucleus,ECO:0000255
Q8NFW8,Nucleus,ECO:0000269
Q8NFZ0,Nucleus,ECO:0000269
Q8NFZ5,Nucleus,ECO:0000305
Q8NG08,Nucleus,ECO:0000269
Q8NG31,Nucleus,None
Q8NG50,Nucleolus,ECO:0000269
Q8NG50,Cajal body,None
Q8NG50,PML body,None
Q8NG50,Nucleus,ECO:0000269
Q8NG66,Nucleus,ECO:0000269
Q8NG66,Nucleolus,ECO:0000269
Q8NHM5,Nucleolus,ECO:0000269
Q8NHM5,Nucleus,ECO:0000269
Q8NHV9,Nucleus,ECO:0000269
Q8NHV9,Nucleus,ECO:0000255
Q8NHW3,Nucleus,ECO:0000269
Q8NHW3,Nucleus,ECO:0000255
Q8NHY2,Nucleus speckle,None
Q8NHZ8,Nucleus,ECO:0000250
Q8NI08,Nucleus,ECO:0000305
Q8NI27,Nucleus,ECO:0000305
Q8NI27,Nucleus speckle,ECO:0000305
Q8NI36,Nucleolus,ECO:0000269
Q8NI38,Nucleus,ECO:0000250
Q8NI51,Nucleus,None
Q8NI77,Nucleus,None
Q8TA86,Nucleus,ECO:0000250
Q8TAD8,Nucleus,ECO:0000269
Q8TAE8,Nucleus,ECO:0000269
Q8TAF3,Nucleus,ECO:0000269
Q8TAK6,Nucleus,ECO:0000255
Q8TAP9,Nucleus,None
Q8TAQ2,Nucleus,None
Q8TAS1,Nucleus,ECO:0000269
Q8TAT5,Nucleus,ECO:0000269
Q8TAT6,Nucleus,ECO:0000250
Q8TAU0,Nucleus,ECO:0000255
Q8TAU3,Nucleus,ECO:0000305
Q8TAX0,Nucleus,ECO:0000305
Q8TB68,Nucleus,ECO:0000269
Q8TBC5,Nucleus,ECO:0000255
Q8TBE0,Nucleus,ECO:0000269
Q8TBJ5,Nucleus,ECO:0000250
Q8TBK2,Nucleus,ECO:0000269
Q8TBM8,Nucleus membrane,ECO:0000269
Q8TBZ6,Nucleus,ECO:0000269
Q8TBZ6,Nucleolus,ECO:0000269
Q8TBZ8,Nucleus,ECO:0000305
Q8TC05,Nucleus,ECO:0000269
Q8TC36,Nucleus inner membrane,ECO:0000305
Q8TC84,Nucleus,ECO:0000269
Q8TCB7,Nucleus,ECO:0000269
Q8TCE9,Nucleus,ECO:0000269
Q8TCJ0,Nucleus,ECO:0000269
Q8TCY9,Nucleus,ECO:0000269
Q8TD08,Nucleus,ECO:0000269
Q8TD16,Nuclear pore complex,ECO:0000269
Q8TD16,Nucleus envelope,ECO:0000269
Q8TD17,Nucleus,ECO:0000305
Q8TD19,Nucleus,ECO:0000269
Q8TD23,Nucleus,ECO:0000305
Q8TD26,Nucleoplasm,ECO:0000269
Q8TD31,Nucleus,None
Q8TDB6,Nucleus,ECO:0000269
Q8TDC3,Nucleus,ECO:0000269
Q8TDD1,Nucleolus,ECO:0000269
Q8TDD2,Nucleus,ECO:0000250
Q8TDG2,Nucleus,ECO:0000269
Q8TDG4,Nucleus,ECO:0000269
Q8TDI0,Nucleus,ECO:0000269
Q8TDN4,Nucleus,ECO:0000250
Q8TDP1,Nucleus,ECO:0000305
Q8TDR2,Nucleolus,None
Q8TDR2,Nucleus,None
Q8TDR4,Nucleus,ECO:0000269
Q8TDX7,Nucleus,ECO:0000250
Q8TDY2,Nucleus,ECO:0000269
Q8TE02,Nucleus,ECO:0000269
Q8TE04,Nucleolus,ECO:0000269
Q8TE04,Nucleus,ECO:0000269
Q8TE12,Nucleus,ECO:0000255
Q8TE49,Nucleus,ECO:0000250
Q8TE76,Nucleus,ECO:0000305
Q8TE77,Nucleus,ECO:0000250
Q8TE85,Nucleus,ECO:0000269
Q8TEA8,Nucleus,ECO:0000269
Q8TEC5,Nucleus,ECO:0000269
Q8TED0,Nucleolus,ECO:0000269
Q8TEK3,Nucleus,ECO:0000269
Q8TEM1,Nucleus membrane,ECO:0000269
Q8TEM1,Nuclear pore complex,ECO:0000269
Q8TEQ6,Nucleoplasm,ECO:0000269
Q8TEQ6,Gem,ECO:0000269
Q8TEV9,Nucleus,ECO:0000269
Q8TEX9,Nucleus,ECO:0000269
Q8TEY5,Nucleus,None
Q8TF01,Nucleus speckle,ECO:0000269
Q8TF42,Nucleus,ECO:0000305
Q8TF47,Nucleus,ECO:0000250
Q8TF50,Nucleus,ECO:0000305
Q8TF63,Nucleus,ECO:0000269
Q8TF76,Nucleus,ECO:0000269
Q8WTP8,Nucleolus,None
Q8WTP8,Nucleus,None
Q8WTR7,Nucleus,ECO:0000269
Q8WTS6,Nucleus,ECO:0000305
Q8WTT2,Nucleus speckle,None
Q8WTT2,Nucleolus,None
Q8WU10,Nucleus,ECO:0000269
Q8WU68,Nucleus speckle,ECO:0000250
Q8WU68,Nucleus,ECO:0000250
Q8WU90,Nucleus,ECO:0000250
Q8WUA4,Nucleus,None
Q8WUB8,Nucleus,ECO:0000250
Q8WUF5,Nucleus,ECO:0000269
Q8WUI4,Nucleus,None
Q8WUJ0,Nucleus,ECO:0000269
Q8WUJ3,Nucleus,None
Q8WUM0,Nuclear pore complex,ECO:0000269
Q8WUQ7,Nucleus,ECO:0000269
Q8WUU4,Nucleus,ECO:0000250
Q8WUU5,Nucleus,ECO:0000269
Q8WUX9,Nucleus envelope,ECO:0000269
Q8WV22,Nucleus,ECO:0000269
Q8WV24,Nucleolus,ECO:0000269
Q8WV37,Nucleus,ECO:0000269
Q8WV44,Nucleus,ECO:0000269
Q8WVB3,Nucleus,ECO:0000250
Q8WVB6,Nucleus,ECO:0000269
Q8WVC0,Nucleus,ECO:0000269
Q8WVE7,Nucleus envelope,ECO:0000269
Q8WVJ9,Nucleus,ECO:0000269
Q8WVJ9,Nucleus,ECO:0000255
Q8WVK2,Nucleus,ECO:0000305
Q8WVM7,Nucleus,None
Q8WVT3,Nucleus,ECO:0000269
Q8WVY7,Nucleus,ECO:0000269
Q8WVZ9,Nucleus,ECO:0000305
Q8WW01,Nucleus,ECO:0000305
Q8WW01,Nucleolus,ECO:0000305
Q8WW12,Nucleus,ECO:0000269
Q8WW38,Nucleus,ECO:0000269
Q8WWH5,Nucleus,ECO:0000269
Q8WWL7,Nucleus,ECO:0000269
Q8WWM7,Nucleus speckle,ECO:0000269
Q8WWQ0,Nucleus,ECO:0000250
Q8WWY3,Nucleus,ECO:0000269
Q8WWY3,Cajal body,ECO:0000269
Q8WWY3,Nucleus speckle,ECO:0000269
Q8WWY6,Nucleus,ECO:0000269
Q8WWZ8,Nucleus envelope,ECO:0000269
Q8WX92,Nucleus,ECO:0000269
Q8WXA3,Nucleus,ECO:0000250
Q8WXA9,Nucleus,None
Q8WXC6,Nucleus,ECO:0000269
Q8WXC6,Nucleoplasm,ECO:0000269
Q8WXD5,Nucleoplasm,ECO:0000269
Q8WXD5,Gem,ECO:0000269
Q8WXE1,Nucleus,ECO:0000269
Q8WXF0,Nucleus,ECO:0000305
Q8WXF1,Nucleus speckle,None
Q8WXF1,Nucleus matrix,ECO:0000250
Q8WXF1,Nucleolus,None
Q8WXF8,Nucleolus,ECO:0000269
Q8WXH0,Nucleoplasm,None
Q8WXH0,Nucleus outer membrane,ECO:0000305
Q8WXI3,Nucleus,ECO:0000269
Q8WXI9,Nucleus speckle,ECO:0000269
Q8WXU2,Nucleus,ECO:0000269
Q8WXW3,Nucleus,ECO:0000269
Q8WXX5,Nucleus,ECO:0000269
Q8WXX7,Nucleus,ECO:0000269
Q8WY36,Nucleus,ECO:0000305
Q8WY54,Nucleus,ECO:0000269
Q8WY91,Nucleus,None
Q8WYA1,Nucleus,ECO:0000269
Q8WYA1,Nucleus,ECO:0000255
Q8WYA6,Nucleus,None
Q8WYB5,Nucleus,ECO:0000305
Q8WYH8,Nucleus,ECO:0000269
Q8WYK2,Nucleus,ECO:0000305
Q8WYP5,Nucleoplasm,ECO:0000269
Q8WYP5,Nuclear pore complex,ECO:0000269
Q8WYP5,Nucleus envelope,ECO:0000269
Q8WYP5,Nucleus,ECO:0000269
Q8WYP5,Nucleus matrix,ECO:0000269
Q8WYQ5,Nucleus,ECO:0000269
Q8WYQ5,Nucleolus,ECO:0000269
Q8WYR1,Nucleus,ECO:0000250
Q8WZ19,Nucleus,ECO:0000269
Q8WZ42,Nucleus,ECO:0000269
Q92466,Nucleus,ECO:0000269
Q92481,Nucleus,ECO:0000250
Q92499,Nucleus,None
Q92522,Nucleus,None
Q92539,Nucleus,ECO:0000250
Q92540,Nucleus,ECO:0000269
Q92541,Nucleoplasm,ECO:0000250
Q92547,Nucleus,None
Q92551,Nucleus,ECO:0000269
Q92560,Nucleus,ECO:0000269
Q92564,Nucleus,ECO:0000269
Q92565,Nucleus,None
Q92570,Nucleus,ECO:0000255
Q92575,Nucleus envelope,ECO:0000269
Q92585,Nucleus speckle,ECO:0000269
Q92597,Nucleus,None
Q92600,Nucleus,ECO:0000250
Q92618,Nucleus,ECO:0000250
Q92620,Nucleus,ECO:0000269
Q92621,Nucleus membrane,ECO:0000269
Q92621,Nuclear pore complex,ECO:0000269
Q92624,Nucleus,ECO:0000269
Q92630,Nucleus,None
Q92674,Nucleus,None
Q92681,Nucleus,ECO:0000269
Q92688,Nucleus,ECO:0000269
Q92698,Nucleus,ECO:0000269
Q92731,Nucleus,ECO:0000269
Q92731,Nucleus,ECO:0000255
Q92733,Nucleus,ECO:0000269
Q92737,Nucleolus,ECO:0000269
Q92748,Nucleus,ECO:0000269
Q92750,Nucleus,ECO:0000269
Q92753,Nucleoplasm,ECO:0000269
Q92754,Nucleus,ECO:0000269
Q92759,Nucleus,None
Q92766,Nucleus speckle,ECO:0000269
Q92769,Nucleus,ECO:0000269
Q92772,Nucleus,ECO:0000269
Q92782,Nucleus,ECO:0000305
Q92784,Nucleus,ECO:0000305
Q92785,Nucleus,ECO:0000269
Q92786,Nucleus,ECO:0000250
Q92793,Nucleus,None
Q92794,Nucleoplasm,None
Q92794,PML body,None
Q92794,Nucleolus,None
Q92794,Nucleus,None
Q92797,Nucleoplasm,None
Q92800,Nucleus,ECO:0000269
Q92804,Nucleus,ECO:0000269
Q92826,Nucleus,None
Q92830,Nucleus,ECO:0000269
Q92831,Nucleus,ECO:0000269
Q92832,Nucleus envelope,ECO:0000269
Q92833,Nucleus,ECO:0000269
Q92833,Nucleus,ECO:0000255
Q92841,Nucleus,ECO:0000269
Q92841,Nucleolus,ECO:0000269
Q92858,Nucleus,ECO:0000305
Q92876,Nucleolus,None
Q92878,Nucleus,ECO:0000269
Q92879,Nucleus,ECO:0000269
Q92886,Nucleus,ECO:0000305
Q92889,Nucleus,ECO:0000269
Q92890,Nucleus,ECO:0000250
Q92900,Nucleus,ECO:0000269
Q92904,Nucleus,ECO:0000250
Q92905,Nucleus,ECO:0000269
Q92908,Nucleus,ECO:0000269
Q92913,Nucleus,ECO:0000305
Q92913,Nucleus,ECO:0000250
Q92913,Nucleus,ECO:0000269
Q92915,Nucleus,ECO:0000305
Q92917,Nucleus,ECO:0000269
Q92922,Nucleus,ECO:0000269
Q92925,Nucleus,ECO:0000305
Q92945,Nucleus,ECO:0000269
Q92949,Nucleus,ECO:0000250
Q92966,Nucleus,None
Q92973,Nucleus,None
Q92979,Nucleolus,ECO:0000269
Q92985,Nucleus,None
Q92988,Nucleus,ECO:0000269
Q92989,Nucleus,ECO:0000269
Q92989,Nucleus,ECO:0000255
Q92993,Nucleolus,ECO:0000269
Q92993,Nucleus,ECO:0000269
Q92994,Nucleus,ECO:0000250
Q93009,Nucleus,ECO:0000269
Q93009,PML body,ECO:0000269
Q93034,Nucleus,ECO:0000269
Q93052,Nucleus,None
Q93062,Nucleus,ECO:0000269
Q93074,Nucleus,ECO:0000305
Q93077,Nucleus,None
Q93079,Nucleus,None
Q93084,Nucleus membrane,ECO:0000269
Q93088,Nucleus,ECO:0000250
Q93096,Nucleus,ECO:0000250
Q969F1,Nucleus,ECO:0000269
Q969G2,Nucleus,ECO:0000255
Q969G3,Nucleus,ECO:0000269
Q969G3,Nucleus,ECO:0000255
Q969H0,Nucleoplasm,ECO:0000269
Q969H0,Nucleolus,ECO:0000269
Q969H6,Nucleolus,ECO:0000269
Q969J2,Nucleus,ECO:0000269
Q969J2,Nucleus,ECO:0000255
Q969K3,Nucleus,ECO:0000269
Q969K3,Nucleus speckle,ECO:0000269
Q969L4,Nucleus,ECO:0000269
Q969P5,Nucleus,ECO:0000269
Q969Q1,Nucleus,ECO:0000250
Q969Q6,Nucleus,ECO:0000269
Q969R5,Nucleus,ECO:0000305
Q969S2,Nucleus,ECO:0000269
Q969S3,Nucleus,ECO:0000269
Q969S8,Nucleus,ECO:0000269
Q969T4,Nucleus,ECO:0000269
Q969T9,Nucleus,ECO:0000269
Q969U7,Nucleus,ECO:0000250
Q969V6,Nucleus,ECO:0000269
Q969X6,Nucleolus,ECO:0000269
Q96A08,Nucleus,ECO:0000250
Q96A09,Nucleus,ECO:0000269
Q96A56,PML body,None
Q96A56,Nucleus,None
Q96A61,Nucleus,ECO:0000269
Q96A70,Nucleus,None
Q96A72,Nucleus,ECO:0000269
Q96AC1,Nucleus,None
Q96AE4,Nucleus,ECO:0000305
Q96AG4,Nucleus envelope,None
Q96AH0,Nucleus,ECO:0000269
Q96AJ1,Nucleus,ECO:0000269
Q96AP0,Nucleus,ECO:0000269
Q96AP4,Nucleus,ECO:0000269
Q96AQ6,Nucleus,ECO:0000269
Q96AQ7,Nucleus,ECO:0000250
Q96AV8,Nucleus,ECO:0000269
Q96AY2,Nucleolus,ECO:0000269
